Order_ID,Order_Date,Product_ID,Product_Name,Category,Quantity,Planned_Production_Date,Production_Completion_Date,Production_Status,Production_Days,Planned_Qty,Actual_Qty,Production_Completion_%
ORD01593,2025-10-09,P005,Stretch Film Roll,Stretch / Film Solutions,183,2025-10-11,2025-10-13,Completed,2,183,183,1
ORD01594,2025-03-05,P013,Platform Trolley,Material Handling,76,2025-03-11,2025-03-16,Completed,5,76,76,1
ORD01595,2025-10-02,P005,Stretch Film Roll,Stretch / Film Solutions,7,2025-10-06,2025-10-09,In Production,3,7,4,0.571428571
ORD01596,2025-02-18,P004,EPE Foam Roll,Protective Packaging,26,2025-02-23,2025-02-28,Completed,5,26,26,1
ORD01597,2025-04-21,P002,PET Strapping Roll,Strapping Solutions,50,2025-04-23,2025-04-28,Completed,5,50,50,1
ORD01598,2025-06-19,P005,Stretch Film Roll,Stretch / Film Solutions,91,2025-06-23,2025-06-30,Completed,7,91,91,1
ORD01599,2025-11-11,P011,5-Ply Corrugated Box,Customized Carton Boxes,15,2025-11-15,2025-11-20,Completed,5,15,15,1
ORD01600,2025-03-09,P006,Shrink Film Roll,Stretch / Film Solutions,26,2025-03-15,2025-03-21,Pending,6,26,0,0
ORD01601,2025-03-06,P011,5-Ply Corrugated Box,Customized Carton Boxes,11,2025-03-08,2025-03-10,Completed,2,11,11,1
ORD01602,2025-09-12,P005,Stretch Film Roll,Stretch / Film Solutions,105,2025-09-16,2025-09-23,Completed,7,105,105,1
ORD01603,2025-06-21,P001,PP Strapping Roll,Strapping Solutions,150,2025-06-23,2025-06-27,Completed,4,150,150,1
ORD01604,2025-07-23,P013,Platform Trolley,Material Handling,8,2025-07-29,2025-07-30,Completed,1,8,8,1
ORD01605,2025-02-07,P003,Bubble Wrap Roll,Protective Packaging,6,2025-02-12,2025-02-15,Completed,3,6,6,1
ORD01606,2025-10-05,P009,Manual Strapping Tool,Packaging Tools & Equipment,18,2025-10-09,2025-10-10,Completed,1,18,18,1
ORD01607,2025-01-08,P013,Platform Trolley,Material Handling,7,2025-01-14,2025-01-15,Completed,1,7,7,1
ORD01608,2025-04-30,P006,Shrink Film Roll,Stretch / Film Solutions,5,2025-05-05,2025-05-07,Completed,2,5,5,1
ORD01609,2025-12-02,P009,Manual Strapping Tool,Packaging Tools & Equipment,12,2025-12-04,2025-12-08,Completed,4,12,12,1
ORD01610,2025-01-05,P006,Shrink Film Roll,Stretch / Film Solutions,40,2025-01-09,2025-01-15,Completed,6,40,40,1
ORD01611,2025-06-01,P002,PET Strapping Roll,Strapping Solutions,70,2025-06-04,2025-06-07,In Production,3,70,42,0.6
ORD01612,2025-02-21,P011,5-Ply Corrugated Box,Customized Carton Boxes,9,2025-02-27,2025-03-06,Completed,7,9,9,1
ORD01613,2025-11-24,P002,PET Strapping Roll,Strapping Solutions,50,2025-11-27,2025-12-03,Completed,6,50,50,1
ORD01614,2025-03-10,P005,Stretch Film Roll,Stretch / Film Solutions,26,2025-03-14,2025-03-18,Completed,4,26,26,1
ORD01615,2025-05-04,P012,7-Ply Corrugated Box,Customized Carton Boxes,24,2025-05-06,2025-05-07,Completed,1,24,24,1
ORD01616,2025-12-20,P003,Bubble Wrap Roll,Protective Packaging,25,2025-12-26,2026-01-01,Completed,6,25,25,1
ORD01617,2025-04-13,P011,5-Ply Corrugated Box,Customized Carton Boxes,13,2025-04-17,2025-04-19,Pending,2,13,0,0
ORD01618,2025-04-17,P013,Platform Trolley,Material Handling,57,2025-04-21,2025-04-23,Completed,2,57,57,1
ORD01619,2025-09-18,P003,Bubble Wrap Roll,Protective Packaging,12,2025-09-20,2025-09-27,Completed,7,12,12,1
ORD01620,2025-04-04,P011,5-Ply Corrugated Box,Customized Carton Boxes,25,2025-04-06,2025-04-13,Pending,7,25,0,0
ORD01621,2025-03-04,P012,7-Ply Corrugated Box,Customized Carton Boxes,13,2025-03-08,2025-03-09,Completed,1,13,13,1
ORD01622,2025-01-29,P003,Bubble Wrap Roll,Protective Packaging,69,2025-02-03,2025-02-08,Completed,5,69,69,1
ORD01623,2025-12-18,P001,PP Strapping Roll,Strapping Solutions,160,2025-12-20,2025-12-24,Completed,4,160,160,1
ORD01624,2025-05-24,P014,Hand Pallet Truck,Material Handling,3,2025-05-28,2025-05-30,Completed,2,3,3,1
ORD01625,2025-12-15,P008,Plastic Pallet,Pallet Solutions,10,2025-12-20,2025-12-21,Pending,1,10,0,0
ORD01626,2025-03-17,P005,Stretch Film Roll,Stretch / Film Solutions,46,2025-03-20,2025-03-24,Completed,4,46,46,1
ORD01627,2025-05-23,P007,Wooden Pallet,Pallet Solutions,10,2025-05-25,2025-05-31,In Production,6,10,8,0.8
ORD01628,2025-01-24,P001,PP Strapping Roll,Strapping Solutions,270,2025-01-26,2025-01-27,Completed,1,270,270,1
ORD01629,2025-04-10,P001,PP Strapping Roll,Strapping Solutions,680,2025-04-12,2025-04-16,Pending,4,680,0,0
ORD01630,2025-02-14,P007,Wooden Pallet,Pallet Solutions,27,2025-02-19,2025-02-21,Completed,2,27,27,1
ORD01631,2025-01-14,P011,5-Ply Corrugated Box,Customized Carton Boxes,14,2025-01-20,2025-01-26,In Production,6,14,9,0.642857143
ORD01632,2025-12-04,P010,Battery Strapping Machine,Packaging Tools & Equipment,8,2025-12-07,2025-12-09,Completed,2,8,8,1
ORD01633,2025-05-28,P012,7-Ply Corrugated Box,Customized Carton Boxes,15,2025-06-01,2025-06-08,Completed,7,15,15,1
ORD01634,2025-08-29,P006,Shrink Film Roll,Stretch / Film Solutions,29,2025-09-03,2025-09-04,Completed,1,29,29,1
ORD01635,2025-03-23,P011,5-Ply Corrugated Box,Customized Carton Boxes,12,2025-03-26,2025-03-30,Completed,4,12,12,1
ORD01636,2025-10-14,P012,7-Ply Corrugated Box,Customized Carton Boxes,5,2025-10-17,2025-10-23,In Production,6,5,4,0.8
ORD01637,2025-09-02,P002,PET Strapping Roll,Strapping Solutions,60,2025-09-05,2025-09-08,Pending,3,60,0,0
ORD01638,2025-01-09,P003,Bubble Wrap Roll,Protective Packaging,13,2025-01-11,2025-01-18,Completed,7,13,13,1
ORD01639,2025-11-20,P005,Stretch Film Roll,Stretch / Film Solutions,33,2025-11-23,2025-11-25,In Production,2,33,20,0.606060606
ORD01640,2025-07-19,P011,5-Ply Corrugated Box,Customized Carton Boxes,19,2025-07-22,2025-07-29,Completed,7,19,19,1
ORD01641,2025-01-04,P002,PET Strapping Roll,Strapping Solutions,70,2025-01-09,2025-01-15,In Production,6,70,27,0.385714286
ORD01642,2025-04-23,P007,Wooden Pallet,Pallet Solutions,17,2025-04-28,2025-04-30,Completed,2,17,17,1
ORD01643,2025-02-02,P010,Battery Strapping Machine,Packaging Tools & Equipment,11,2025-02-06,2025-02-12,Completed,6,11,11,1
ORD01644,2025-05-18,P009,Manual Strapping Tool,Packaging Tools & Equipment,54,2025-05-20,2025-05-21,Completed,1,54,54,1
ORD01645,2025-10-31,P002,PET Strapping Roll,Strapping Solutions,405,2025-11-03,2025-11-08,Completed,5,405,405,1
ORD01646,2025-05-10,P003,Bubble Wrap Roll,Protective Packaging,12,2025-05-13,2025-05-17,Completed,4,12,12,1
ORD01647,2025-05-05,P001,PP Strapping Roll,Strapping Solutions,100,2025-05-10,2025-05-15,Completed,5,100,100,1
ORD01648,2025-03-26,P011,5-Ply Corrugated Box,Customized Carton Boxes,17,2025-03-31,2025-04-04,Pending,4,17,0,0
ORD01649,2025-06-23,P007,Wooden Pallet,Pallet Solutions,34,2025-06-29,2025-07-04,Completed,5,34,34,1
ORD01650,2025-12-24,P005,Stretch Film Roll,Stretch / Film Solutions,40,2025-12-28,2025-12-30,Completed,2,40,40,1
ORD01651,2025-03-16,P001,PP Strapping Roll,Strapping Solutions,860,2025-03-18,2025-03-20,Completed,2,860,860,1
ORD01652,2025-08-22,P002,PET Strapping Roll,Strapping Solutions,180,2025-08-26,2025-08-30,Pending,4,180,0,0
ORD01653,2025-09-12,P012,7-Ply Corrugated Box,Customized Carton Boxes,54,2025-09-17,2025-09-20,In Production,3,54,26,0.481481481
ORD01654,2025-12-20,P011,5-Ply Corrugated Box,Customized Carton Boxes,4,2025-12-22,2025-12-25,Completed,3,4,4,1
ORD01655,2025-10-17,P003,Bubble Wrap Roll,Protective Packaging,19,2025-10-22,2025-10-27,Completed,5,19,19,1
ORD01656,2025-07-14,P007,Wooden Pallet,Pallet Solutions,34,2025-07-17,2025-07-20,Completed,3,34,34,1
ORD01657,2025-08-25,P002,PET Strapping Roll,Strapping Solutions,50,2025-08-30,2025-09-05,Pending,6,50,0,0
ORD01658,2025-06-21,P004,EPE Foam Roll,Protective Packaging,51,2025-06-27,2025-07-01,Completed,4,51,51,1
ORD01659,2025-04-24,P002,PET Strapping Roll,Strapping Solutions,365,2025-04-28,2025-05-04,Completed,6,365,365,1
ORD01660,2025-12-28,P007,Wooden Pallet,Pallet Solutions,35,2026-01-01,2026-01-04,Completed,3,35,35,1
ORD01661,2025-12-03,P003,Bubble Wrap Roll,Protective Packaging,22,2025-12-09,2025-12-11,Completed,2,22,22,1
ORD01662,2025-12-09,P003,Bubble Wrap Roll,Protective Packaging,19,2025-12-15,2025-12-21,Completed,6,19,19,1
ORD01663,2025-03-08,P001,PP Strapping Roll,Strapping Solutions,260,2025-03-10,2025-03-16,Completed,6,260,260,1
ORD01664,2025-11-19,P003,Bubble Wrap Roll,Protective Packaging,22,2025-11-24,2025-11-27,Completed,3,22,22,1
ORD01665,2025-08-10,P001,PP Strapping Roll,Strapping Solutions,130,2025-08-14,2025-08-18,Completed,4,130,130,1
ORD01666,2025-03-11,P012,7-Ply Corrugated Box,Customized Carton Boxes,8,2025-03-13,2025-03-15,In Production,2,8,4,0.5
ORD01667,2025-06-22,P004,EPE Foam Roll,Protective Packaging,55,2025-06-27,2025-06-28,Completed,1,55,55,1
ORD01668,2025-10-10,P012,7-Ply Corrugated Box,Customized Carton Boxes,10,2025-10-14,2025-10-16,Completed,2,10,10,1
ORD01669,2025-06-01,P002,PET Strapping Roll,Strapping Solutions,65,2025-06-04,2025-06-06,Completed,2,65,65,1
ORD01670,2025-04-04,P003,Bubble Wrap Roll,Protective Packaging,20,2025-04-08,2025-04-12,Completed,4,20,20,1
ORD01671,2025-10-04,P005,Stretch Film Roll,Stretch / Film Solutions,14,2025-10-06,2025-10-07,In Production,1,14,6,0.428571429
ORD01672,2025-03-20,P002,PET Strapping Roll,Strapping Solutions,90,2025-03-22,2025-03-28,Completed,6,90,90,1
ORD01673,2025-03-21,P008,Plastic Pallet,Pallet Solutions,40,2025-03-24,2025-03-29,In Production,5,40,27,0.675
ORD01674,2025-08-18,P005,Stretch Film Roll,Stretch / Film Solutions,122,2025-08-22,2025-08-28,Completed,6,122,122,1
ORD01675,2025-03-10,P007,Wooden Pallet,Pallet Solutions,25,2025-03-14,2025-03-18,In Production,4,25,19,0.76
ORD01676,2025-08-14,P002,PET Strapping Roll,Strapping Solutions,80,2025-08-16,2025-08-22,Completed,6,80,80,1
ORD01677,2025-06-27,P014,Hand Pallet Truck,Material Handling,40,2025-07-01,2025-07-03,Completed,2,40,40,1
ORD01678,2025-10-12,P001,PP Strapping Roll,Strapping Solutions,370,2025-10-16,2025-10-23,Completed,7,370,370,1
ORD01679,2025-02-04,P012,7-Ply Corrugated Box,Customized Carton Boxes,12,2025-02-10,2025-02-17,Completed,7,12,12,1
ORD01680,2025-01-30,P003,Bubble Wrap Roll,Protective Packaging,70,2025-02-04,2025-02-11,Completed,7,70,70,1
ORD01681,2025-05-14,P005,Stretch Film Roll,Stretch / Film Solutions,20,2025-05-19,2025-05-20,Completed,1,20,20,1
ORD01682,2025-10-02,P003,Bubble Wrap Roll,Protective Packaging,40,2025-10-07,2025-10-09,In Production,2,40,19,0.475
ORD01683,2025-12-19,P009,Manual Strapping Tool,Packaging Tools & Equipment,7,2025-12-23,2025-12-27,Completed,4,7,7,1
ORD01684,2025-11-18,P009,Manual Strapping Tool,Packaging Tools & Equipment,21,2025-11-21,2025-11-25,Completed,4,21,21,1
ORD01685,2025-01-22,P008,Plastic Pallet,Pallet Solutions,63,2025-01-25,2025-01-31,In Production,6,63,50,0.793650794
ORD01686,2025-05-30,P006,Shrink Film Roll,Stretch / Film Solutions,33,2025-06-01,2025-06-08,Completed,7,33,33,1
ORD01687,2025-02-26,P002,PET Strapping Roll,Strapping Solutions,595,2025-03-03,2025-03-04,Completed,1,595,595,1
ORD01688,2025-04-04,P005,Stretch Film Roll,Stretch / Film Solutions,6,2025-04-07,2025-04-08,Completed,1,6,6,1
ORD01689,2025-11-27,P009,Manual Strapping Tool,Packaging Tools & Equipment,53,2025-12-02,2025-12-09,Completed,7,53,53,1
ORD01690,2025-08-15,P005,Stretch Film Roll,Stretch / Film Solutions,84,2025-08-17,2025-08-20,Completed,3,84,84,1
ORD01691,2025-07-11,P001,PP Strapping Roll,Strapping Solutions,100,2025-07-17,2025-07-23,Completed,6,100,100,1
ORD01692,2025-11-16,P011,5-Ply Corrugated Box,Customized Carton Boxes,83,2025-11-19,2025-11-23,In Production,4,83,36,0.43373494
ORD01693,2025-06-13,P001,PP Strapping Roll,Strapping Solutions,100,2025-06-16,2025-06-18,Completed,2,100,100,1
ORD01694,2025-01-15,P011,5-Ply Corrugated Box,Customized Carton Boxes,11,2025-01-19,2025-01-24,Completed,5,11,11,1
ORD01695,2025-10-30,P003,Bubble Wrap Roll,Protective Packaging,16,2025-11-03,2025-11-06,Completed,3,16,16,1
ORD01696,2025-06-01,P003,Bubble Wrap Roll,Protective Packaging,24,2025-06-04,2025-06-05,Completed,1,24,24,1
ORD01697,2025-04-15,P011,5-Ply Corrugated Box,Customized Carton Boxes,45,2025-04-17,2025-04-19,Completed,2,45,45,1
ORD01698,2025-03-19,P004,EPE Foam Roll,Protective Packaging,16,2025-03-21,2025-03-28,Completed,7,16,16,1
ORD01699,2025-10-06,P007,Wooden Pallet,Pallet Solutions,11,2025-10-11,2025-10-16,Completed,5,11,11,1
ORD01700,2025-07-19,P003,Bubble Wrap Roll,Protective Packaging,10,2025-07-23,2025-07-26,Completed,3,10,10,1
ORD01701,2025-09-24,P012,7-Ply Corrugated Box,Customized Carton Boxes,15,2025-09-28,2025-10-05,In Production,7,15,10,0.666666667
ORD01702,2025-06-01,P011,5-Ply Corrugated Box,Customized Carton Boxes,135,2025-06-04,2025-06-05,Completed,1,135,135,1
ORD01703,2025-12-20,P003,Bubble Wrap Roll,Protective Packaging,9,2025-12-22,2025-12-23,Completed,1,9,9,1
ORD01704,2025-12-25,P012,7-Ply Corrugated Box,Customized Carton Boxes,29,2025-12-27,2025-12-28,In Production,1,29,15,0.517241379
ORD01705,2025-02-19,P005,Stretch Film Roll,Stretch / Film Solutions,6,2025-02-22,2025-02-27,Completed,5,6,6,1
ORD01706,2025-12-19,P011,5-Ply Corrugated Box,Customized Carton Boxes,10,2025-12-22,2025-12-28,Completed,6,10,10,1
ORD01707,2025-01-02,P002,PET Strapping Roll,Strapping Solutions,145,2025-01-06,2025-01-12,Completed,6,145,145,1
ORD01708,2025-12-19,P007,Wooden Pallet,Pallet Solutions,21,2025-12-22,2025-12-26,Completed,4,21,21,1
ORD01709,2025-08-10,P002,PET Strapping Roll,Strapping Solutions,50,2025-08-13,2025-08-20,In Production,7,50,21,0.42
ORD01710,2025-07-17,P011,5-Ply Corrugated Box,Customized Carton Boxes,4,2025-07-20,2025-07-22,Completed,2,4,4,1
ORD01711,2025-07-23,P009,Manual Strapping Tool,Packaging Tools & Equipment,33,2025-07-28,2025-07-29,Pending,1,33,0,0
ORD01712,2025-03-22,P011,5-Ply Corrugated Box,Customized Carton Boxes,17,2025-03-25,2025-03-27,In Production,2,17,12,0.705882353
ORD01713,2025-02-02,P012,7-Ply Corrugated Box,Customized Carton Boxes,7,2025-02-08,2025-02-12,In Production,4,7,5,0.714285714
ORD01714,2025-07-09,P007,Wooden Pallet,Pallet Solutions,6,2025-07-15,2025-07-17,In Production,2,6,4,0.666666667
ORD01715,2025-07-29,P005,Stretch Film Roll,Stretch / Film Solutions,14,2025-07-31,2025-08-04,Completed,4,14,14,1
ORD01716,2025-06-29,P003,Bubble Wrap Roll,Protective Packaging,16,2025-07-04,2025-07-06,Completed,2,16,16,1
ORD01717,2025-07-01,P003,Bubble Wrap Roll,Protective Packaging,126,2025-07-07,2025-07-14,Completed,7,126,126,1
ORD01718,2025-11-05,P007,Wooden Pallet,Pallet Solutions,66,2025-11-09,2025-11-15,Completed,6,66,66,1
ORD01719,2025-11-13,P005,Stretch Film Roll,Stretch / Film Solutions,36,2025-11-18,2025-11-22,Completed,4,36,36,1
ORD01720,2025-08-23,P014,Hand Pallet Truck,Material Handling,17,2025-08-27,2025-09-02,Completed,6,17,17,1
ORD01721,2025-11-08,P004,EPE Foam Roll,Protective Packaging,22,2025-11-14,2025-11-21,Completed,7,22,22,1
ORD01722,2025-10-01,P001,PP Strapping Roll,Strapping Solutions,100,2025-10-03,2025-10-07,Completed,4,100,100,1
ORD01723,2025-07-21,P001,PP Strapping Roll,Strapping Solutions,330,2025-07-23,2025-07-26,Pending,3,330,0,0
ORD01724,2025-05-29,P005,Stretch Film Roll,Stretch / Film Solutions,187,2025-06-04,2025-06-09,Completed,5,187,187,1
ORD01725,2025-01-01,P005,Stretch Film Roll,Stretch / Film Solutions,8,2025-01-07,2025-01-12,Completed,5,8,8,1
ORD01726,2025-05-02,P002,PET Strapping Roll,Strapping Solutions,50,2025-05-08,2025-05-13,Completed,5,50,50,1
ORD01727,2025-03-18,P002,PET Strapping Roll,Strapping Solutions,160,2025-03-23,2025-03-30,Completed,7,160,160,1
ORD01728,2025-07-02,P014,Hand Pallet Truck,Material Handling,9,2025-07-05,2025-07-06,Completed,1,9,9,1
ORD01729,2025-08-18,P012,7-Ply Corrugated Box,Customized Carton Boxes,9,2025-08-24,2025-08-25,In Production,1,9,7,0.777777778
ORD01730,2025-01-18,P009,Manual Strapping Tool,Packaging Tools & Equipment,3,2025-01-20,2025-01-21,Completed,1,3,3,1
ORD01731,2025-11-04,P006,Shrink Film Roll,Stretch / Film Solutions,70,2025-11-10,2025-11-11,Completed,1,70,70,1
ORD01732,2025-06-04,P002,PET Strapping Roll,Strapping Solutions,115,2025-06-06,2025-06-10,Completed,4,115,115,1
ORD01733,2025-04-05,P002,PET Strapping Roll,Strapping Solutions,75,2025-04-08,2025-04-09,Completed,1,75,75,1
ORD01734,2025-09-13,P002,PET Strapping Roll,Strapping Solutions,90,2025-09-17,2025-09-21,Completed,4,90,90,1
ORD01735,2025-03-29,P001,PP Strapping Roll,Strapping Solutions,230,2025-03-31,2025-04-07,Completed,7,230,230,1
ORD01736,2025-03-27,P013,Platform Trolley,Material Handling,32,2025-04-02,2025-04-03,Completed,1,32,32,1
ORD01737,2025-03-15,P012,7-Ply Corrugated Box,Customized Carton Boxes,18,2025-03-20,2025-03-24,Completed,4,18,18,1
ORD01738,2025-12-12,P005,Stretch Film Roll,Stretch / Film Solutions,11,2025-12-16,2025-12-21,Completed,5,11,11,1
ORD01739,2025-02-21,P005,Stretch Film Roll,Stretch / Film Solutions,5,2025-02-26,2025-02-27,Completed,1,5,5,1
ORD01740,2025-01-25,P005,Stretch Film Roll,Stretch / Film Solutions,21,2025-01-29,2025-02-01,Completed,3,21,21,1
ORD01741,2025-03-14,P002,PET Strapping Roll,Strapping Solutions,90,2025-03-18,2025-03-22,Completed,4,90,90,1
ORD01742,2025-11-05,P014,Hand Pallet Truck,Material Handling,168,2025-11-08,2025-11-09,Completed,1,168,168,1
ORD01743,2025-02-05,P010,Battery Strapping Machine,Packaging Tools & Equipment,31,2025-02-08,2025-02-10,Completed,2,31,31,1
ORD01744,2025-02-04,P013,Platform Trolley,Material Handling,6,2025-02-08,2025-02-15,Completed,7,6,6,1
ORD01745,2025-02-02,P004,EPE Foam Roll,Protective Packaging,21,2025-02-06,2025-02-08,Completed,2,21,21,1
ORD01746,2025-02-21,P001,PP Strapping Roll,Strapping Solutions,350,2025-02-27,2025-03-04,Completed,5,350,350,1
ORD01747,2025-09-03,P011,5-Ply Corrugated Box,Customized Carton Boxes,19,2025-09-08,2025-09-14,Completed,6,19,19,1
ORD01748,2025-11-06,P001,PP Strapping Roll,Strapping Solutions,150,2025-11-12,2025-11-15,In Production,3,150,98,0.653333333
ORD01749,2025-01-25,P002,PET Strapping Roll,Strapping Solutions,50,2025-01-31,2025-02-05,Completed,5,50,50,1
ORD01750,2025-02-13,P008,Plastic Pallet,Pallet Solutions,14,2025-02-19,2025-02-24,Completed,5,14,14,1
ORD01751,2025-06-02,P008,Plastic Pallet,Pallet Solutions,30,2025-06-08,2025-06-15,Completed,7,30,30,1
ORD01752,2025-11-22,P009,Manual Strapping Tool,Packaging Tools & Equipment,16,2025-11-28,2025-12-01,Completed,3,16,16,1
ORD01753,2025-08-25,P007,Wooden Pallet,Pallet Solutions,14,2025-08-31,2025-09-05,Completed,5,14,14,1
ORD01754,2025-06-18,P003,Bubble Wrap Roll,Protective Packaging,13,2025-06-24,2025-06-29,In Production,5,13,10,0.769230769
ORD01755,2025-07-20,P011,5-Ply Corrugated Box,Customized Carton Boxes,5,2025-07-26,2025-07-27,Completed,1,5,5,1
ORD01756,2025-02-28,P002,PET Strapping Roll,Strapping Solutions,535,2025-03-02,2025-03-07,Completed,5,535,535,1
ORD01757,2025-11-13,P003,Bubble Wrap Roll,Protective Packaging,18,2025-11-19,2025-11-25,Completed,6,18,18,1
ORD01758,2025-10-27,P005,Stretch Film Roll,Stretch / Film Solutions,28,2025-10-30,2025-11-01,Completed,2,28,28,1
ORD01759,2025-12-09,P011,5-Ply Corrugated Box,Customized Carton Boxes,45,2025-12-13,2025-12-15,Completed,2,45,45,1
ORD01760,2025-03-06,P005,Stretch Film Roll,Stretch / Film Solutions,7,2025-03-12,2025-03-16,Completed,4,7,7,1
ORD01761,2025-12-20,P005,Stretch Film Roll,Stretch / Film Solutions,13,2025-12-26,2025-12-29,Completed,3,13,13,1
ORD01762,2025-08-25,P011,5-Ply Corrugated Box,Customized Carton Boxes,21,2025-08-28,2025-09-01,In Production,4,21,9,0.428571429
ORD01763,2025-08-14,P013,Platform Trolley,Material Handling,7,2025-08-16,2025-08-18,Completed,2,7,7,1
ORD01764,2025-12-27,P007,Wooden Pallet,Pallet Solutions,23,2025-12-29,2026-01-04,In Production,6,23,9,0.391304348
ORD01765,2025-12-07,P005,Stretch Film Roll,Stretch / Film Solutions,42,2025-12-10,2025-12-11,Completed,1,42,42,1
ORD01766,2025-07-14,P011,5-Ply Corrugated Box,Customized Carton Boxes,10,2025-07-18,2025-07-20,In Production,2,10,6,0.6
ORD01767,2025-11-01,P007,Wooden Pallet,Pallet Solutions,16,2025-11-06,2025-11-13,Completed,7,16,16,1
ORD01768,2025-12-16,P013,Platform Trolley,Material Handling,19,2025-12-21,2025-12-22,Completed,1,19,19,1
ORD01769,2025-07-29,P008,Plastic Pallet,Pallet Solutions,8,2025-08-02,2025-08-03,Completed,1,8,8,1
ORD01770,2025-08-03,P005,Stretch Film Roll,Stretch / Film Solutions,81,2025-08-06,2025-08-10,Completed,4,81,81,1
ORD01771,2025-04-28,P007,Wooden Pallet,Pallet Solutions,12,2025-05-04,2025-05-07,Completed,3,12,12,1
ORD01772,2025-11-07,P004,EPE Foam Roll,Protective Packaging,59,2025-11-09,2025-11-14,Completed,5,59,59,1
ORD01773,2025-06-29,P004,EPE Foam Roll,Protective Packaging,5,2025-07-01,2025-07-08,In Production,7,5,2,0.4
ORD01774,2025-01-11,P002,PET Strapping Roll,Strapping Solutions,55,2025-01-16,2025-01-23,In Production,7,55,31,0.563636364
ORD01775,2025-06-06,P011,5-Ply Corrugated Box,Customized Carton Boxes,16,2025-06-09,2025-06-14,Completed,5,16,16,1
ORD01776,2025-09-20,P006,Shrink Film Roll,Stretch / Film Solutions,12,2025-09-23,2025-09-29,Completed,6,12,12,1
ORD01777,2025-01-05,P011,5-Ply Corrugated Box,Customized Carton Boxes,30,2025-01-11,2025-01-12,Completed,1,30,30,1
ORD01778,2025-03-07,P011,5-Ply Corrugated Box,Customized Carton Boxes,19,2025-03-12,2025-03-14,Pending,2,19,0,0
ORD01779,2025-01-18,P001,PP Strapping Roll,Strapping Solutions,910,2025-01-22,2025-01-26,Completed,4,910,910,1
ORD01780,2025-05-20,P012,7-Ply Corrugated Box,Customized Carton Boxes,38,2025-05-22,2025-05-27,Pending,5,38,0,0
ORD01781,2025-11-12,P004,EPE Foam Roll,Protective Packaging,8,2025-11-16,2025-11-17,Completed,1,8,8,1
ORD01782,2025-07-19,P013,Platform Trolley,Material Handling,14,2025-07-23,2025-07-30,Completed,7,14,14,1
