Order_ID,Order_Date,Customer_ID,Customer_Name,Industry,City,State,Region,Customer_Size,Product_ID,Category,Product_Name,UOM,Quantity,Unit_Price_INR,Discount,Sales_INR,Cost_INR,Gross_Profit_INR,Ship_Mode,Planned_Production_Date,Production_Completion_Date,Dispatch_Date,Promised_Date,Production_Status,Dispatch_Status,Payment_Status,Amount_Paid_INR,Outstanding_INR,Salesperson_ID,Gross_Margin_%,Production_Days,Dispatch_Delay_Days,On_Time_Dispatch
ORD01397,2025-05-23,CUST024,Sunrise Logistics,Retail,Kolkata,West Bengal,East,Medium,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,7,57.1,0.05,399.67,241.6,158.07,Scheduled,2025-05-25,2025-05-28,2025-06-01,2025-05-29,Completed,Dispatched,Paid,399.67,0,SP09,0.395501289,3,3,No
ORD01398,2025-04-11,CUST104,Om Logistics,Engineering,Chennai,Tamil Nadu,South,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,7,101.26,0,708.84,377.72,331.12,Express,2025-04-17,2025-04-21,2025-04-28,2025-04-18,Completed,Dispatched,Paid,708.84,0,SP10,0.467129395,4,10,No
ORD01399,2025-05-25,CUST114,United Pvt Ltd,Chemicals,Indore,Madhya Pradesh,Central,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,170,94.09,0,15995.75,9433.48,6562.27,Standard,2025-05-30,2025-06-01,2025-06-01,2025-06-06,Completed,Dispatched,Partially Paid,6476.32,9519.43,SP09,0.410250848,2,0,Yes
ORD01400,2025-02-17,CUST093,Om Traders,Automotive,Bhopal,Madhya Pradesh,Central,Small,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,9,566.53,0.05,5098.78,3359.44,1739.34,Express,2025-02-22,2025-02-28,2025-03-03,2025-02-28,Pending,Dispatched,Paid,5098.78,0,SP01,0.341128662,6,3,No
ORD01401,2025-07-23,CUST073,Vertex Industries,Chemicals,Patna,Bihar,East,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,33,93.44,0.1,3083.52,1857.96,1225.56,Express,2025-07-29,2025-08-04,2025-08-11,2025-08-01,Completed,Dispatched,Paid,3083.52,0,SP12,0.397454857,6,10,No
ORD01402,2025-03-29,CUST018,Sunrise Traders,Chemicals,Hyderabad,Telangana,South,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,200,100.47,0.05,20094.44,11290.96,8803.48,Standard,2025-04-01,2025-04-04,2025-04-07,2025-04-04,In Production,Dispatched,Paid,20094.44,0,SP02,0.438105267,3,3,No
ORD01403,2025-11-05,CUST095,Vertex Industries,Retail,Bhubaneswar,Odisha,East,Large,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,30,90.89,0.02,2726.63,1707.27,1019.36,Scheduled,2025-11-08,2025-11-09,2025-11-12,2025-11-11,Completed,Dispatched,Partially Paid,1464.45,1262.18,SP10,0.373853438,1,1,No
ORD01404,2025-06-26,CUST067,Metro Manufacturing,Textiles,Delhi,Delhi,North,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,32,589.5,0.02,18863.85,11165.35,7698.5,Standard,2025-07-01,2025-07-02,2025-07-03,2025-07-04,In Production,Dispatched,Paid,18863.85,0,SP12,0.408108631,1,0,Yes
ORD01405,2025-03-28,CUST042,National Manufacturing,FMCG,Surat,Gujarat,West,Medium,P007,Pallet Solutions,Wooden Pallet,Nos,8,1037.99,0.03,8303.91,4727.84,3576.07,Express,2025-04-03,2025-04-06,2025-04-06,2025-04-04,Completed,Dispatched,Paid,8303.91,0,SP05,0.430648935,3,2,No
ORD01406,2025-01-28,CUST056,National Enterprises,Automotive,Vijayawada,Andhra Pradesh,South,Small,P008,Pallet Solutions,Plastic Pallet,Nos,45,2617.99,0.03,117809.62,71646.99,46162.63,Express,2025-01-31,2025-02-04,2025-02-05,2025-02-06,Completed,Dispatched,Paid,117809.62,0,SP11,0.391840921,4,0,Yes
ORD01407,2025-09-20,CUST007,Shree Industries,Pharmaceuticals,Kolkata,West Bengal,East,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,24,806.63,0.08,19359.23,10772.16,8587.07,Scheduled,2025-09-23,2025-09-25,2025-09-25,2025-09-25,Completed,Dispatched,Outstanding,529.65,18829.58,SP04,0.443564646,2,0,Yes
ORD01408,2025-05-14,CUST020,Shree Industries,Electronics,Bengaluru,Karnataka,South,Large,P013,Material Handling,Platform Trolley,Nos,10,7444.86,0.05,74448.62,54514,19934.62,Express,2025-05-20,2025-05-24,2025-05-25,2025-05-28,Completed,Dispatched,Paid,74448.62,0,SP04,0.267763459,4,0,Yes
ORD01409,2025-10-04,CUST002,Global Pvt Ltd,FMCG,Noida,Uttar Pradesh,North,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,20,57.05,0.03,1140.96,653.93,487.03,Express,2025-10-07,2025-10-08,2025-10-12,2025-10-11,Pending,Dispatched,Paid,1140.96,0,SP12,0.426859837,1,1,No
ORD01410,2025-01-12,CUST114,United Pvt Ltd,Chemicals,Indore,Madhya Pradesh,Central,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,160,90.18,0.02,14428.66,8993.62,5435.04,Express,2025-01-17,2025-01-24,2025-01-28,2025-01-25,Completed,Dispatched,Partially Paid,9090.7,5337.96,SP08,0.376683628,7,3,No
ORD01411,2025-05-01,CUST060,Om Pvt Ltd,Chemicals,Pune,Maharashtra,West,Small,P004,Protective Packaging,EPE Foam Roll,Roll,7,1567.31,0.08,10971.18,6021.98,4949.2,Standard,2025-05-06,2025-05-11,2025-05-12,2025-05-06,Completed,Dispatched,Paid,10971.18,0,SP11,0.451109179,5,6,No
ORD01412,2025-06-28,CUST094,Sunrise Traders,Engineering,Bhubaneswar,Odisha,East,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,19,809,0,15370.93,9902.73,5468.2,Express,2025-07-02,2025-07-08,2025-07-09,2025-07-04,Completed,Dispatched,Paid,15370.93,0,SP02,0.355749457,6,5,No
ORD01413,2025-12-18,CUST102,Global Logistics,Textiles,Bengaluru,Karnataka,South,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,13,569.27,0.05,7400.55,4776.13,2624.42,Scheduled,2025-12-22,2025-12-26,2025-12-30,2025-12-25,Completed,Dispatched,Partially Paid,3000.91,4399.64,SP07,0.354624994,4,5,No
ORD01414,2025-08-22,CUST008,Metro Traders,Pharmaceuticals,Chennai,Tamil Nadu,South,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,110,101.02,0.02,11111.86,6232.93,4878.93,Scheduled,2025-08-28,2025-08-29,2025-09-02,2025-09-05,Completed,Dispatched,Paid,11111.86,0,SP01,0.439074106,1,0,Yes
ORD01415,2025-03-23,CUST113,Vertex Manufacturing,FMCG,Pune,Maharashtra,West,Medium,P013,Material Handling,Platform Trolley,Nos,14,8428.86,0.02,118004.11,79666.6,38337.51,Scheduled,2025-03-26,2025-03-27,2025-03-29,2025-03-28,Completed,Dispatched,Paid,118004.11,0,SP10,0.324882837,1,1,No
ORD01416,2025-12-21,CUST097,Vertex Pvt Ltd,Electronics,Kochi,Kerala,South,Medium,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,13,3540.41,0.02,46025.29,28181.91,17843.38,Scheduled,2025-12-25,2025-12-30,2026-01-01,2025-12-28,Completed,Pending,Partially Paid,27698.31,18326.98,SP02,0.387686422,5,4,No
ORD01417,2025-05-26,CUST115,Metro Enterprises,Chemicals,Bhubaneswar,Odisha,East,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,25,588.27,0,14706.63,9394.43,5312.2,Standard,2025-05-30,2025-06-03,2025-06-07,2025-06-08,In Production,Dispatched,Outstanding,787.4,13919.23,SP04,0.361211236,4,0,Yes
ORD01418,2025-10-06,CUST017,Global Logistics,Electronics,Patna,Bihar,East,Small,P003,Protective Packaging,Bubble Wrap Roll,Roll,50,874.43,0,43721.66,25268.1,18453.56,Express,2025-10-11,2025-10-15,2025-10-18,2025-10-18,Completed,Dispatched,Paid,43721.66,0,SP02,0.422069061,4,0,Yes
ORD01419,2025-11-11,CUST089,Shree Manufacturing,Electronics,Chandigarh,Chandigarh,North,Small,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,26,57.74,0.03,1501.14,887.58,613.56,Express,2025-11-13,2025-11-19,2025-11-22,2025-11-23,Completed,Dispatched,Paid,1501.14,0,SP12,0.408729366,6,0,Yes
ORD01420,2025-03-20,CUST023,Vertex Logistics,Textiles,Noida,Uttar Pradesh,North,Large,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,33,98.63,0.03,3254.71,1870.37,1384.34,Scheduled,2025-03-23,2025-03-26,2025-03-30,2025-04-03,Pending,Dispatched,Paid,3254.71,0,SP09,0.425334362,3,0,Yes
ORD01421,2025-01-01,CUST025,Global Logistics,Logistics,Noida,Uttar Pradesh,North,Small,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,18,2971.46,0.03,53486.28,37798.24,15688.04,Express,2025-01-06,2025-01-12,2025-01-13,2025-01-09,Completed,Dispatched,Outstanding,7978.6,45507.68,SP12,0.293309611,6,4,No
ORD01422,2025-11-14,CUST047,Global Pvt Ltd,Logistics,Coimbatore,Tamil Nadu,South,Small,P002,Strapping Solutions,PET Strapping Roll,Kg,50,118.01,0.1,5900.46,3477.86,2422.6,Express,2025-11-18,2025-11-24,2025-11-29,2025-11-28,Completed,Dispatched,Outstanding,331.48,5568.98,SP03,0.410578158,6,1,No
ORD01423,2025-09-26,CUST095,Vertex Industries,Retail,Bhubaneswar,Odisha,East,Large,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,16,685.38,0.05,10966.13,6025.11,4941.02,Standard,2025-10-01,2025-10-05,2025-10-09,2025-10-07,Completed,Dispatched,Partially Paid,4919.95,6046.18,SP11,0.450570985,4,2,No
ORD01424,2025-09-30,CUST046,Shree Pvt Ltd,Logistics,Noida,Uttar Pradesh,North,Small,P002,Strapping Solutions,PET Strapping Roll,Kg,555,124.05,0.02,68849.04,41072.61,27776.43,Express,2025-10-06,2025-10-13,2025-10-15,2025-10-11,Completed,Dispatched,Outstanding,4181.56,64667.48,SP02,0.403439612,7,4,No
ORD01425,2025-12-17,CUST021,National Pvt Ltd,Logistics,Ludhiana,Punjab,North,Medium,P010,Packaging Tools & Equipment,Battery Strapping Machine,Nos,18,40253.18,0.1,724557.26,511818,212739.26,Scheduled,2025-12-21,2025-12-23,2025-12-27,2025-12-27,In Production,Dispatched,Paid,724557.26,0,SP03,0.293612764,2,0,Yes
ORD01426,2025-07-26,CUST050,Prime Industries,Retail,Pune,Maharashtra,West,Large,P013,Material Handling,Platform Trolley,Nos,13,7816.77,0.08,101617.96,73371.7,28246.26,Scheduled,2025-08-01,2025-08-03,2025-08-04,2025-08-05,In Production,Dispatched,Paid,101617.96,0,SP12,0.277965234,2,0,Yes
ORD01427,2025-07-20,CUST069,United Logistics,FMCG,Mumbai,Maharashtra,West,Small,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,28,85.17,0,2384.87,1625.63,759.24,Express,2025-07-24,2025-07-27,2025-07-27,2025-08-01,Pending,Dispatched,Outstanding,218.17,2166.7,SP11,0.318356975,3,0,Yes
ORD01428,2025-05-28,CUST054,Prime Industries,Chemicals,Coimbatore,Tamil Nadu,South,Small,P003,Protective Packaging,Bubble Wrap Roll,Roll,25,863.59,0.05,21589.66,12696.9,8892.76,Standard,2025-06-01,2025-06-03,2025-06-03,2025-06-05,Completed,Dispatched,Outstanding,1868.47,19721.19,SP08,0.411899029,2,0,Yes
ORD01429,2025-11-03,CUST026,Prime Manufacturing,Pharmaceuticals,Pune,Maharashtra,West,Large,P004,Protective Packaging,EPE Foam Roll,Roll,32,1598.37,0.03,51147.73,28523.85,22623.88,Express,2025-11-08,2025-11-10,2025-11-10,2025-11-11,Completed,Dispatched,Paid,51147.73,0,SP04,0.442324224,2,0,Yes
ORD01430,2025-07-21,CUST101,Vertex Manufacturing,Electronics,Jaipur,Rajasthan,North,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,19,613.12,0,11649.32,6732.83,4916.49,Standard,2025-07-25,2025-07-26,2025-07-28,2025-07-30,Completed,Dispatched,Paid,11649.32,0,SP06,0.422040943,1,0,Yes
ORD01431,2025-11-14,CUST101,Vertex Manufacturing,Electronics,Jaipur,Rajasthan,North,Medium,P002,Strapping Solutions,PET Strapping Roll,Kg,65,115.19,0.05,7487.12,4909.58,2577.54,Express,2025-11-17,2025-11-24,2025-11-27,2025-11-26,Pending,Dispatched,Paid,7487.12,0,SP01,0.344263215,7,1,No
ORD01432,2025-01-09,CUST102,Global Logistics,Textiles,Bengaluru,Karnataka,South,Medium,P007,Pallet Solutions,Wooden Pallet,Nos,13,953.89,0.02,12400.61,8047.26,4353.35,Express,2025-01-15,2025-01-18,2025-01-19,2025-01-15,Completed,Dispatched,Paid,12400.61,0,SP07,0.351059343,3,4,No
ORD01433,2025-11-12,CUST035,United Industries,FMCG,Ludhiana,Punjab,North,Medium,P008,Pallet Solutions,Plastic Pallet,Nos,8,2239.36,0.1,17914.85,13061.01,4853.84,Standard,2025-11-18,2025-11-19,2025-11-23,2025-11-25,Completed,Dispatched,Partially Paid,8217.05,9697.8,SP04,0.270939472,1,0,Yes
ORD01434,2025-09-21,CUST043,Om Logistics,Electronics,Mumbai,Maharashtra,West,Large,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,74,85.24,0.02,6307.7,4066.84,2240.86,Standard,2025-09-27,2025-10-02,2025-10-04,2025-10-02,Completed,Dispatched,Paid,6307.7,0,SP06,0.355257859,5,2,No
ORD01435,2025-10-26,CUST102,Global Logistics,Textiles,Bengaluru,Karnataka,South,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,10,658.54,0.02,6585.39,3812.3,2773.09,Express,2025-11-01,2025-11-05,2025-11-08,2025-11-08,Completed,Dispatched,Paid,6585.39,0,SP12,0.421097308,4,0,Yes
ORD01436,2025-12-09,CUST050,Prime Industries,Retail,Pune,Maharashtra,West,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,10,854.4,0.03,8543.97,4907.9,3636.07,Express,2025-12-13,2025-12-18,2025-12-20,2025-12-23,Completed,Dispatched,Outstanding,643.4,7900.57,SP10,0.425571485,5,0,Yes
ORD01437,2025-03-02,CUST003,Prime Logistics,Retail,Coimbatore,Tamil Nadu,South,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,120,88.47,0.08,10615.82,6497.64,4118.18,Scheduled,2025-03-04,2025-03-11,2025-03-16,2025-03-12,In Production,Dispatched,Paid,10615.82,0,SP04,0.387928582,7,4,No
ORD01438,2025-10-28,CUST001,Prime Industries,Textiles,Patna,Bihar,East,Small,P002,Strapping Solutions,PET Strapping Roll,Kg,145,124.46,0.03,18046.77,10940.68,7106.09,Standard,2025-10-31,2025-11-01,2025-11-02,2025-11-04,In Production,Dispatched,Outstanding,859.14,17187.63,SP01,0.393759659,1,0,Yes
ORD01439,2025-06-15,CUST111,National Manufacturing,Automotive,Bengaluru,Karnataka,South,Small,P014,Material Handling,Hand Pallet Truck,Nos,4,18124.47,0.02,72497.86,55595.32,16902.54,Express,2025-06-19,2025-06-23,2025-06-23,2025-06-28,Completed,Dispatched,Paid,72497.86,0,SP05,0.233145365,4,0,Yes
ORD01440,2025-09-24,CUST048,Sunrise Manufacturing,FMCG,Vijayawada,Andhra Pradesh,South,Small,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,11,826.97,0.05,9096.66,5138.06,3958.6,Express,2025-09-30,2025-10-05,2025-10-08,2025-10-05,Pending,Dispatched,Paid,9096.66,0,SP11,0.435170711,5,3,No
ORD01441,2025-08-14,CUST073,Vertex Industries,Chemicals,Patna,Bihar,East,Medium,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,120,859.06,0.05,103087.09,56853.64,46233.45,Standard,2025-08-18,2025-08-24,2025-08-27,2025-08-21,Completed,Dispatched,Partially Paid,47952.54,55134.55,SP09,0.448489234,6,6,No
ORD01442,2025-04-22,CUST027,Om Industries,Retail,Chennai,Tamil Nadu,South,Medium,P014,Material Handling,Hand Pallet Truck,Nos,26,19878.25,0.08,516834.37,354392.32,162442.05,Scheduled,2025-04-25,2025-05-01,2025-05-05,2025-04-28,Completed,Dispatched,Paid,516834.37,0,SP01,0.314301949,6,7,No
ORD01443,2025-11-17,CUST029,Prime Pvt Ltd,Chemicals,Mumbai,Maharashtra,West,Medium,P013,Material Handling,Platform Trolley,Nos,26,7674.18,0,199528.75,143744.56,55784.19,Express,2025-11-21,2025-11-26,2025-11-26,2025-11-22,Completed,Dispatched,Paid,199528.75,0,SP03,0.27957971,5,4,No
ORD01444,2025-04-15,CUST013,Prime Industries,Electronics,Delhi,Delhi,North,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,33,1554.96,0.02,51313.64,31065.51,20248.13,Express,2025-04-21,2025-04-25,2025-04-27,2025-04-20,Completed,Dispatched,Paid,51313.64,0,SP03,0.394595472,4,7,No
ORD01445,2025-04-03,CUST031,United Industries,Textiles,Bhopal,Madhya Pradesh,Central,Large,P002,Strapping Solutions,PET Strapping Roll,Kg,515,117.13,0,60321.56,39083.05,21238.51,Express,2025-04-07,2025-04-11,2025-04-14,2025-04-13,Pending,Dispatched,Paid,60321.56,0,SP03,0.352088209,4,1,No
ORD01446,2025-10-20,CUST116,United Manufacturing,Logistics,Coimbatore,Tamil Nadu,South,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,4,91.66,0.05,366.64,232.84,133.8,Standard,2025-10-22,2025-10-25,2025-10-31,2025-11-03,Completed,Dispatched,Paid,366.64,0,SP09,0.364935632,3,0,Yes
ORD01447,2025-04-04,CUST062,Global Industries,Chemicals,Kochi,Kerala,South,Small,P013,Material Handling,Platform Trolley,Nos,30,7805.06,0.03,234151.9,156996.46,77155.44,Standard,2025-04-09,2025-04-10,2025-04-16,2025-04-11,Completed,Dispatched,Partially Paid,143338.06,90813.84,SP01,0.329510203,1,5,No
ORD01448,2025-06-16,CUST079,Shree Manufacturing,Logistics,Indore,Madhya Pradesh,Central,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,250,93.41,0.1,23353.69,13832.61,9521.08,Scheduled,2025-06-19,2025-06-21,2025-06-22,2025-06-30,In Production,Dispatched,Paid,23353.69,0,SP07,0.407690605,2,0,Yes
ORD01449,2025-06-17,CUST044,Apex Industries,Automotive,Noida,Uttar Pradesh,North,Small,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,6,3359.76,0.02,20158.54,13259.14,6899.4,Scheduled,2025-06-23,2025-06-24,2025-06-26,2025-06-25,Completed,Dispatched,Outstanding,2915.38,17243.16,SP09,0.342256929,1,1,No
ORD01450,2025-04-15,CUST038,Global Manufacturing,Logistics,Coimbatore,Tamil Nadu,South,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,46,766.95,0,35279.92,20843.97,14435.95,Standard,2025-04-19,2025-04-24,2025-04-26,2025-04-24,Completed,Dispatched,Paid,35279.92,0,SP07,0.409183184,5,2,No
ORD01451,2025-05-29,CUST075,Global Traders,Textiles,Coimbatore,Tamil Nadu,South,Large,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,37,676.14,0.02,25017.29,13334.15,11683.14,Standard,2025-06-01,2025-06-02,2025-06-06,2025-06-08,Completed,Dispatched,Partially Paid,15915.91,9101.38,SP03,0.467002621,1,0,Yes
ORD01452,2025-08-17,CUST108,National Manufacturing,Pharmaceuticals,Jaipur,Rajasthan,North,Small,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,26,97.49,0.05,2534.72,1527.4,1007.32,Scheduled,2025-08-23,2025-08-30,2025-09-09,2025-08-29,Completed,Dispatched,Paid,2534.72,0,SP10,0.397408787,7,11,No
ORD01453,2025-08-28,CUST050,Prime Industries,Retail,Pune,Maharashtra,West,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,17,893.64,0.03,15191.87,8323.55,6868.32,Standard,2025-09-03,2025-09-07,2025-09-07,2025-09-05,In Production,Dispatched,Paid,15191.87,0,SP03,0.452104975,4,2,No
ORD01454,2025-03-18,CUST054,Prime Industries,Chemicals,Coimbatore,Tamil Nadu,South,Small,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,18,3128.98,0.08,56321.67,37673.95,18647.72,Standard,2025-03-20,2025-03-27,2025-03-27,2025-03-25,Completed,Dispatched,Partially Paid,23957.9,32363.77,SP01,0.331093165,7,2,No
ORD01455,2025-05-16,CUST003,Prime Logistics,Retail,Coimbatore,Tamil Nadu,South,Small,P002,Strapping Solutions,PET Strapping Roll,Kg,50,136.56,0.05,6827.82,3614.29,3213.53,Scheduled,2025-05-22,2025-05-26,2025-05-30,2025-05-28,Completed,Dispatched,Paid,6827.82,0,SP12,0.470652419,4,2,No
ORD01456,2025-12-27,CUST025,Global Logistics,Logistics,Noida,Uttar Pradesh,North,Small,P008,Pallet Solutions,Plastic Pallet,Nos,10,2345.07,0.1,23450.66,16171.29,7279.37,Standard,2025-12-31,2026-01-06,2026-01-10,2026-01-06,Completed,Pending,Paid,23450.66,0,SP05,0.310412159,6,4,No
ORD01457,2025-06-04,CUST098,Prime Pvt Ltd,Engineering,Chennai,Tamil Nadu,South,Large,P008,Pallet Solutions,Plastic Pallet,Nos,38,2374.92,0.08,90246.89,62003.41,28243.48,Standard,2025-06-07,2025-06-11,2025-06-11,2025-06-18,Completed,Dispatched,Paid,90246.89,0,SP04,0.312957931,4,0,Yes
ORD01458,2025-10-20,CUST053,United Manufacturing,FMCG,Gurugram,Haryana,North,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,21,102.23,0.02,2146.86,1216.3,930.56,Express,2025-10-22,2025-10-23,2025-10-24,2025-11-03,In Production,Dispatched,Outstanding,7.74,2139.12,SP04,0.433451646,1,0,Yes
ORD01459,2025-09-02,CUST055,National Manufacturing,Retail,Ahmedabad,Gujarat,West,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,31,1394.03,0.1,43214.97,27923.67,15291.3,Scheduled,2025-09-06,2025-09-12,2025-09-19,2025-09-10,In Production,Dispatched,Paid,43214.97,0,SP10,0.353842661,6,9,No
ORD01460,2025-09-13,CUST058,Sunrise Pvt Ltd,Chemicals,Jaipur,Rajasthan,North,Large,P007,Pallet Solutions,Wooden Pallet,Nos,9,1037.41,0.05,9336.67,5520.14,3816.53,Scheduled,2025-09-15,2025-09-20,2025-09-20,2025-09-20,Completed,Dispatched,Partially Paid,3708.82,5627.85,SP12,0.408767794,5,0,Yes
ORD01461,2025-08-24,CUST024,Sunrise Logistics,Retail,Kolkata,West Bengal,East,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,35,678.31,0.02,23740.97,12429.38,11311.59,Standard,2025-08-29,2025-09-02,2025-09-05,2025-08-29,Completed,Dispatched,Paid,23740.97,0,SP02,0.476458628,4,7,No
ORD01462,2025-11-13,CUST014,National Industries,Retail,Ahmedabad,Gujarat,West,Medium,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,83,61.46,0.02,5101.31,2728.75,2372.56,Standard,2025-11-15,2025-11-19,2025-11-20,2025-11-23,In Production,Dispatched,Partially Paid,3309.27,1792.04,SP01,0.465088379,4,0,Yes
ORD01463,2025-05-31,CUST001,Prime Industries,Textiles,Patna,Bihar,East,Small,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,12,55,0.03,659.95,422.91,237.04,Standard,2025-06-06,2025-06-08,2025-06-11,2025-06-11,Completed,Dispatched,Partially Paid,368.51,291.44,SP05,0.359178726,2,0,Yes
ORD01464,2025-04-01,CUST108,National Manufacturing,Pharmaceuticals,Jaipur,Rajasthan,North,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,230,87.27,0.05,20071.98,12681.69,7390.29,Standard,2025-04-03,2025-04-04,2025-04-06,2025-04-06,Completed,Dispatched,Paid,20071.98,0,SP10,0.368189386,1,0,Yes
ORD01465,2025-12-07,CUST021,National Pvt Ltd,Logistics,Ludhiana,Punjab,North,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,14,87.57,0.1,1225.91,821.57,404.34,Express,2025-12-11,2025-12-13,2025-12-14,2025-12-21,Completed,Dispatched,Partially Paid,844.34,381.57,SP12,0.329828454,2,0,Yes
ORD01466,2025-07-14,CUST057,Apex Enterprises,Textiles,Bengaluru,Karnataka,South,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,12,1458.45,0.02,17501.43,11236.98,6264.45,Standard,2025-07-16,2025-07-23,2025-07-23,2025-07-22,Completed,Dispatched,Paid,17501.43,0,SP02,0.357939323,7,1,No
ORD01467,2025-04-28,CUST020,Shree Industries,Electronics,Bengaluru,Karnataka,South,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,83,59.63,0.05,4949.03,2889.02,2060.01,Express,2025-05-03,2025-05-04,2025-05-05,2025-05-07,In Production,Dispatched,Paid,4949.03,0,SP03,0.416245204,1,0,Yes
ORD01468,2025-04-19,CUST085,Global Manufacturing,Pharmaceuticals,Bhubaneswar,Odisha,East,Small,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,5,98.98,0.08,494.89,291.38,203.51,Standard,2025-04-21,2025-04-24,2025-04-29,2025-04-26,In Production,Dispatched,Paid,494.89,0,SP09,0.411222696,3,3,No
ORD01469,2025-09-11,CUST087,Shree Manufacturing,FMCG,Noida,Uttar Pradesh,North,Medium,P001,Strapping Solutions,PP Strapping Roll,Meter,100,104,0.08,10399.88,5384.5,5015.38,Standard,2025-09-15,2025-09-16,2025-09-17,2025-09-25,Completed,Dispatched,Partially Paid,7225.69,3174.19,SP07,0.482253641,1,0,Yes
ORD01470,2025-04-27,CUST043,Om Logistics,Electronics,Mumbai,Maharashtra,West,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,100,92.88,0.1,9288.4,5355.73,3932.67,Scheduled,2025-04-30,2025-05-02,2025-05-04,2025-05-10,In Production,Dispatched,Paid,9288.4,0,SP11,0.423395849,2,0,Yes
ORD01471,2025-11-25,CUST036,National Industries,Electronics,Jaipur,Rajasthan,North,Large,P004,Protective Packaging,EPE Foam Roll,Roll,52,1429.29,0,74322.88,46227.15,28095.73,Scheduled,2025-11-27,2025-11-29,2025-12-01,2025-11-30,Completed,Dispatched,Paid,74322.88,0,SP11,0.378022622,2,1,No
ORD01472,2025-08-20,CUST065,Apex Logistics,FMCG,Bhubaneswar,Odisha,East,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,22,1554.54,0.1,34199.96,20685.88,13514.08,Standard,2025-08-24,2025-08-28,2025-09-04,2025-09-03,Completed,Dispatched,Partially Paid,17786.31,16413.65,SP04,0.395149,4,1,No
